1402618655	13156
1402618728	13156
1402618802	13156
1402618890	13156
1402618963	13156
1402619038	13156
1402619112	13156
1402619186	13157
1402619259	13157
1402619334	13157
1402619406	13157
1402619489	13157
1402619562	13157
1402619634	13157
1402619709	13158
1402619782	13159
1402619854	13159
1402619927	13159
1402619999	13159
1402620082	13159
1402620154	13159
1402620227	13159
1402620307	13159
1402620379	13159
1402620452	13159
1402620524	13159
1402620597	13159
1402620679	13159
1402620752	13160
1402620824	13160
1402620905	13160
1402620977	13160
1402621050	13160
1402621123	13160
1402621195	13160
1402621274	13161
1402621346	13161
1402621419	13161
1402621501	13161
1402621574	13161
1402621658	13161
1402621730	13162
1402621815	13162
1402621909	13163
1402621994	13163
1402622079	13163
1402622164	13163
1402622249	13163
1402622334	13163
1402622418	13163
1402622510	13163
1402622594	13163
1402622681	13163
1402622766	13163
1402622850	13163
1402622935	13163
1402623019	13163
1402623117	13163
1402623203	13163
1402623291	13163
1402623377	13164
1402623461	13164
1402623551	13164
1402623636	13164
1402623722	13164
1402623811	13164
1402623901	13164
1402623986	13164
1402624071	13164
1402624158	13164
1402624243	13164
1402624328	13164
1402624413	13164
1402624504	13164
1402624589	13165
1402624674	13165
1402624758	13165
1402624844	13165
1402624929	13165
1402625013	13165
1402625109	13165
1402625200	13166
1402625296	13166
1402625391	13166
1402625484	13167
1402625568	13167
1402625652	13167
1402625739	13167
1402625824	13167
1402625909	13167
1402625993	13167
1402626086	13167
1402626173	13167
1402626257	13167
1402626344	13167
1402626427	13167
1402626499	13167
1402626571	13167
1402626643	13167
1402626716	13168
1402626788	13168
1402626860	13168
1402626935	13168
1402627007	13168
1402627079	13168
1402627152	13168
1402627224	13168
1402627297	13168
1402627369	13169
1402627441	13169
1402627514	13169
1402627586	13169
1402627659	13169
1402627731	13169
1402627803	13169
1402627888	13169
1402627961	13169
1402628033	13169
1402628106	13169
1402628178	13169
1402628250	13170
1402628323	13170
1402628395	13170
1402628474	13170
1402628549	13170
1402628622	13170
1402628695	13170
1402628767	13170
1402628851	13170
1402628923	13170
1402628995	13170
1402629075	13170
1402629147	13170
1402629220	13170
1402629292	13170
1402629364	13170
1402629437	13171
1402629510	13171
1402629582	13171
1402629655	13171
1402629727	13172
1402629800	13172
1402629873	13172
1402629955	13172
1402630027	13172
1402630100	13172
1402630173	13172
1402630245	13172
1402630317	13172
1402630390	13172
1402630462	13172
1402630536	13172
1402630608	13172
1402630681	13172
1402630753	13172
1402630826	13172
1402630898	13172
1402630970	13172
1402631044	13172
1402631116	13172
1402631188	13172
1402631261	13172
1402631333	13172
1402631405	13173
1402631489	13173
1402631561	13173
1402631634	13173
1402631706	13173
1402631778	13173
1402631851	13173
1402631924	13174
1402631996	13174
1402632075	13174
1402632147	13174
1402632220	13174
1402632292	13175
1402632365	13175
1402632449	13175
1402632521	13175
1402632593	13175
1402632672	13175
1402632745	13175
1402632817	13175
1402632890	13175
1402632963	13175
1402633036	13175
1402633109	13175
1402633181	13175
1402633254	13175
1402633327	13175
1402633400	13175
1402633473	13175
1402633555	13175
1402633627	13175
1402633700	13175
1402633772	13175
1402633845	13175
1402633919	13175
1402633992	13175
1402634064	13176
1402634141	13176
1402634214	13176
1402634287	13177
1402634361	13177
1402634434	13177
1402634507	13177
1402634580	13176
1402634652	13176
1402634725	13176
1402634798	13176
1402634871	13177
1402634944	13177
1402635017	13177
1402635092	13177
1402635166	13177
1402635239	13177
1402635312	13178
1402635385	13178
1402635458	13179
